run_id,rank,class_id,class_name,confidence,x1,y1,x2,y2,width,height,area
"b947eb5e-78e4-4aeb-b692-664dcfd66b41",0,3,"miner",0.961506,65.160950,183.150574,588.558105,403.971802,523.397156,220.821228,115577.203125
"48755b8f-9547-4eea-85be-28c85879a60f",0,0,"algal_spot",0.953900,179.791229,176.166946,436.243378,496.717163,256.452148,320.550232,82205.796875
"2f446234-688c-46cb-b72d-225bb7bd35bd",0,0,"algal_spot",0.975287,121.739166,102.593994,476.134155,534.774658,354.394989,432.180664,153162.656250
"5766fc7d-bb4a-4242-a9d1-d91093df488e",0,4,"phoma",0.966226,53.928894,147.914047,586.224121,535.007446,532.295227,387.093384,206047.953125
"39166002-2d37-49aa-aa02-97b4bc9fc1f0",0,2,"healthy",0.976826,52.370392,93.665039,562.069397,553.447266,509.699005,459.782227,234350.546875
"cbc04711-9f34-482e-a24e-ebc7cc778f1f",0,1,"brown_eye_spot",0.957655,103.103256,98.608429,559.261963,607.937317,456.158691,509.328888,232334.796875
"7a3b3461-06ce-40f8-9210-85c6eda62985",0,3,"miner",0.972268,11.644867,267.176270,604.848999,458.305450,593.204102,191.129181,113378.617188
"971e0a37-12b4-497b-a8e2-eef8c86295f0",0,0,"algal_spot",0.973705,100.496262,92.210663,414.690063,540.351379,314.193787,448.140717,140803.031250
"7575d15b-48b5-4196-a9ca-0cb2db5ab7a3",0,4,"phoma",0.971998,73.114044,144.086609,578.676392,512.254333,505.562347,368.167725,186131.734375
"575cd31a-b63f-4180-a7d9-2d7238a600e4",0,1,"brown_eye_spot",0.975418,110.961975,58.845245,519.039063,638.617676,408.077087,579.772461,236591.859375
"79dc37bf-a4f6-4138-99d9-4415ad65a5dd",0,0,"algal_spot",0.952867,72.228683,266.168976,548.959351,496.659790,476.730652,230.490814,109882.039063
"2410e594-09cb-4eaf-8c52-603f9e942282",0,4,"phoma",0.684108,76.082275,59.696045,599.073547,548.922668,522.991272,489.226624,255861.250000
"0d48450b-f115-4f68-9628-e8471e8bdd40",0,1,"brown_eye_spot",0.960775,184.819702,88.000137,598.235168,617.784546,413.415466,529.784424,219021.078125
"857e29bb-023e-4240-aff8-e8d0413ed8fc",0,4,"phoma",0.963838,74.057983,61.598480,602.289124,549.708130,528.231140,488.109650,257834.718750
"029a7452-44c5-4fb8-978b-f05ca6b7f13d",0,4,"phoma",0.885396,203.775558,146.021606,400.986786,538.116089,197.211227,392.094482,77325.437500
"45f56341-4cd8-4f29-8317-af76cbe1769e",0,0,"algal_spot",0.973717,117.806198,85.733154,417.816162,584.075378,300.009949,498.342224,149507.625000
"a7ec2f8c-d197-4731-9535-72a8d4ee9406",0,2,"healthy",0.940571,80.996429,7.763184,512.378540,612.621765,431.382111,604.858582,260925.171875
"a7ec2f8c-d197-4731-9535-72a8d4ee9406",1,2,"healthy",0.812339,261.208618,0.000000,558.688721,291.263489,297.480103,291.263489,86645.093750
"a7ec2f8c-d197-4731-9535-72a8d4ee9406",2,2,"healthy",0.703627,0.059746,0.000000,156.618134,302.214478,156.558380,302.214478,47314.210938
"7c6fe64b-3ca6-4b8e-8cae-c78b7290a0f4",0,2,"healthy",0.957456,54.661011,4.605652,456.164185,633.497070,401.503174,628.891418,252501.906250
"7c6fe64b-3ca6-4b8e-8cae-c78b7290a0f4",1,2,"healthy",0.326842,398.098022,0.000000,639.000000,390.269257,240.901978,390.269257,94016.632813
"a51e3baf-dd9c-495d-9d43-82393212d111",0,2,"healthy",0.960459,145.823593,113.052490,404.768585,574.193176,258.945007,461.140686,119410.078125
"ae00dcaa-8c86-4a7c-b6e5-718e7c8df7fe",0,2,"healthy",0.936146,43.556824,132.725143,621.597717,496.555176,578.040894,363.830017,210308.625000
"576df9eb-c9fd-494a-8266-bb29c9f23772",0,4,"phoma",0.970949,84.316666,123.589691,566.348694,542.833679,482.032043,419.243988,202089.031250
"e8b556f2-6e85-4a28-988c-0c42c5b673dd",0,2,"healthy",0.925777,108.431442,4.502472,494.588074,615.197815,386.156616,610.695313,235824.031250
"8f8903a0-2b9a-4777-8a6a-e95878305795",0,1,"brown_eye_spot",0.711047,22.115417,131.798355,639.000000,399.591461,616.884583,267.793091,165197.421875
"0cb28edc-82ac-4a01-8072-85a6119a173a",0,4,"phoma",0.970724,31.433960,104.512177,601.529968,549.393005,570.096008,444.880829,253624.781250
"8b340e28-31c8-4560-80af-d5d4159b5977",0,2,"healthy",0.941720,136.490005,51.683655,436.822510,591.818298,300.332520,540.134644,162220.000000
"89c84aa5-f597-42e9-a387-f8c688ffa304",0,0,"algal_spot",0.965148,79.736435,137.320450,489.427673,504.728210,409.691223,367.407776,150523.734375
"1d48fc1d-30cf-4305-8bf1-ad3ebcb536eb",0,4,"phoma",0.957284,36.716370,126.545715,573.480103,569.656250,536.763733,443.110535,237845.671875
"26c041eb-bbec-4eba-8eef-398768ff9376",0,0,"algal_spot",0.956059,146.019470,68.129913,531.854553,551.813354,385.835083,483.683441,186622.046875
"595b2a2d-21b6-40d1-b9a5-cbf0b125c14e",0,1,"brown_eye_spot",0.977934,192.487198,124.632889,522.924683,563.697510,330.437500,439.064636,145083.421875
"8a8a7e0e-e44f-4cff-9a46-cb05a1ae615d",0,5,"powdery_mildew",0.935343,219.548706,114.284058,572.944092,614.240234,353.395386,499.956177,176682.203125
"532ef765-a73c-4fe0-9f58-d3ee7b464fb6",0,4,"phoma",0.974076,120.874008,133.781555,588.853577,552.444275,467.979553,418.662720,195925.593750
"8062fc38-afda-4a2d-9041-8fbf828c016f",0,1,"brown_eye_spot",0.960241,142.515244,4.263672,548.999023,629.638794,406.483765,625.375122,254204.828125
