run_id,rank,class_id,class_name,confidence,x1,y1,x2,y2,width,height,area
"f07f094f-ed7b-4400-9f9c-cb900f0c9c40",0,3,"miner",0.946686,53.404297,165.701294,630.262939,339.722656,576.858643,174.021362,100385.726563
"bc47422f-c76b-4d24-82a6-1da41ba46eb8",0,1,"brown_eye_spot",0.984404,138.544754,145.911835,545.398682,639.000000,406.853943,493.088165,200614.859375
"b6e2bc35-b556-4df8-88c8-625f71bd1a2e",0,0,"algal_spot",0.966317,153.349777,214.458160,588.647461,506.339355,435.297668,291.881195,127055.203125
"d772a1c9-cfc0-4713-9326-2bb8539f69e8",0,4,"phoma",0.976623,40.007782,139.612579,605.271545,513.470398,565.263794,373.857819,211328.281250
"4fb7fd6c-eea0-4265-b65c-01f16784caad",0,3,"miner",0.970197,91.038269,103.153488,620.053955,343.326752,529.015686,240.173264,127055.421875
"4fb7fd6c-eea0-4265-b65c-01f16784caad",1,1,"brown_eye_spot",0.940527,98.830048,367.551666,555.407715,605.300171,456.577667,237.748505,108550.656250
"4f07f549-7b2a-41a1-9ec6-e6528ceb4728",0,4,"phoma",0.935634,37.434174,43.774612,597.992065,533.141602,560.557861,489.367004,274318.531250
"d685de6c-7f2c-4b8b-bf23-01b331c594fd",0,3,"miner",0.971145,139.330765,104.972839,363.943420,595.418457,224.612656,490.445618,110160.289063
"d28f3d5b-7867-4a9b-b53a-8c4881f91cfb",0,1,"brown_eye_spot",0.979378,148.725769,60.736404,475.771545,598.681519,327.045776,537.945129,175932.687500
"2f6b1e25-2b9e-4c45-9f47-8f7810cc6c43",0,5,"powdery_mildew",0.958493,128.994522,143.358795,586.965393,531.534790,457.970886,388.175995,177773.296875
"87cee069-7f95-4c80-b826-795d4069b394",0,2,"healthy",0.976961,78.879639,47.410233,520.242310,639.000000,441.362671,591.589783,261105.640625
"cc56956b-c0c9-40c2-8625-695b6c3fe310",0,4,"phoma",0.958888,66.859528,118.366882,597.197510,509.490570,530.338013,391.123688,207427.765625
"f75eb0ff-f66d-4cdf-9d76-6b8a9fc71909",0,0,"algal_spot",0.968622,191.982697,98.889740,553.321655,551.640442,361.338959,452.750702,163596.468750
"699f636c-c34c-40aa-9b53-9b7d215444b8",0,5,"powdery_mildew",0.954081,56.110840,189.556839,639.000000,447.787689,582.889160,258.230835,150519.953125
"699f636c-c34c-40aa-9b53-9b7d215444b8",1,5,"powdery_mildew",0.586549,0.000572,374.464508,220.590057,532.623718,220.589478,158.159210,34888.257813
"699f636c-c34c-40aa-9b53-9b7d215444b8",2,5,"powdery_mildew",0.497686,28.434113,0.000000,581.366455,188.942291,552.932373,188.942291,104472.312500
"af0a20b7-81f5-40ac-939a-cfee6b2074c3",0,3,"miner",0.963031,8.395691,220.977020,589.148743,509.320679,580.753052,288.343658,167456.453125
"ea428b10-33a7-4028-8f93-2a22a9c38584",0,2,"healthy",0.954825,81.287537,123.771835,565.762329,532.025391,484.474792,408.253540,197788.546875
"6b0464ef-faab-475a-952e-e315326efd64",0,1,"brown_eye_spot",0.966915,110.584106,19.179138,503.578857,528.063660,392.994751,508.884521,199988.953125
"7287fa48-8357-4b30-a9d1-6ae3d832cb3d",0,3,"miner",0.971904,193.147034,85.168182,388.406311,517.136536,195.259277,431.968353,84345.828125
"52884328-4045-4e48-be71-3254fb5374f3",0,1,"brown_eye_spot",0.974269,38.167938,221.484406,613.862244,465.856598,575.694336,244.372192,140683.687500
"fec24d2f-b888-4c2f-bce7-3a3ffc73beb8",0,5,"powdery_mildew",0.927092,66.479431,24.170441,567.741333,544.298645,501.261902,520.128174,260720.437500
"f0e35bff-4c96-4b56-819f-96af3e4ae9b7",0,0,"algal_spot",0.960349,240.359940,5.752136,485.139435,590.691528,244.779495,584.939392,143181.171875
"bf3c9648-74ad-42e3-b61d-49f03459da69",0,0,"algal_spot",0.959517,104.781525,131.168564,490.706848,500.301727,385.925323,369.133179,142457.843750
"c5485a4f-bd66-48c4-9061-a298f4fb0e92",0,3,"miner",0.967522,80.795822,141.016006,571.231506,414.108673,490.435669,273.092651,133934.375000
"d1f39f18-8ca9-4fcc-9153-d1097b13baff",0,3,"miner",0.954583,39.257629,173.249786,524.181396,386.206696,484.923767,212.956909,103267.867188
"f8763cd2-92b2-4d1c-a2bb-1a6309850549",0,0,"algal_spot",0.973122,114.138275,206.498138,470.393188,483.194031,356.254913,276.695892,98574.273438
"44a172af-98e2-48b9-bb06-1da72f788462",0,4,"phoma",0.974557,161.502121,139.457031,519.637634,522.649658,358.135498,383.192627,137234.875000
"668d3ef7-6918-492b-a0f1-c0cc717354a2",0,2,"healthy",0.929965,150.867340,107.367493,422.858734,524.247803,271.991394,416.880310,113387.859375
"668d3ef7-6918-492b-a0f1-c0cc717354a2",1,2,"healthy",0.675426,385.647491,490.367310,608.959229,639.000000,223.311737,148.632690,33191.425781
"2370039a-1f7f-4bcb-8b27-60a7e409e9f6",0,3,"miner",0.922717,75.266296,14.295471,562.986938,537.883545,487.720642,523.588074,255364.718750
"259ebe22-6bb8-48a0-a34f-f041b1acb8a9",0,3,"miner",0.965422,133.636230,68.312225,532.017883,521.769470,398.381653,453.457245,180649.046875
